Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER,Sentiment_Random
859311,morgan stanley will buy added of morgan stanley smith barney,https://www.benzinga.com/news/12/05/2631342/morgan-stanley-will-buy-added-14-of-morgan-stanley-smith-barney,Paul Quintaro,2012-05-31 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859312,thursdays stocks to watch may ,https://www.benzinga.com/trading-ideas/12/05/2629231/thursdays-stocks-to-watch-may-31-2012,António Costa,2012-05-30 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,1
859313,update kayak said to postpone morgan stanleyled ipo on facebook drop bloomberg,https://www.benzinga.com/news/12/05/2628689/update-kayak-said-to-postpone-morgan-stanley-led-ipo-on-facebook-drop-bloomberg,Allie Wickman,2012-05-30 00:00:00,MS,1,2,1,1,1,0,0,0,1,0.2706,1
859314,kayak said to postpone morgan stanleyled ipo on facebook drop bloomberg,https://www.benzinga.com/news/12/05/2628601/facebook-said-to-postpone-morgan-stanley-led-ipo-on-facebook-drop-bloomberg,Paul Quintaro,2012-05-30 00:00:00,MS,1,2,1,1,1,0,0,0,1,0.2706,0
859315,morgan stanley ceo tells employees facebook stock decline disappointing but speculation of nefarious activity,https://www.benzinga.com/news/12/05/2628426/morgan-stanley-ceo-tells-employees-facebook-stock-decline-disappointing-but-specu,Eddie Staley,2012-05-30 00:00:00,MS,1,1,0,1,0,0,0,0,0,0.3634,1
859316,cnbc says morgan stanley brokers did not tell anyone to buy facebook shares above ,https://www.benzinga.com/media/cnbc/12/05/2617512/cnbc-says-morgan-stanley-brokers-did-not-tell-anyone-to-buy-facebook-shares,Paul Quintaro,2012-05-24 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.648,1
859317,morgan stanley currently holding broker meeting about facebook,https://www.benzinga.com/news/12/05/2617320/morgan-stanley-currently-holding-broker-meeting-about-facebook,Paul Quintaro,2012-05-24 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859318,facebook syndicate said to make about m on facebook ipo morgan stanley said to review reimbursing clients on facebook trade execution bloomberg,https://www.benzinga.com/news/12/05/2613661/facebook-syndicate-said-to-make-about-100m-on-facebook-ipo-morgan-stanley-said-to,Paul Quintaro,2012-05-23 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,0
859319,here come the lawsuits shareholders sue zuckerberg facebook morgan stanley and other underwriters,https://www.benzinga.com/news/12/05/2613208/here-come-the-lawsuits-shareholders-sue-zuckerberg-facebook-morgan-stanley-and-ot,Scott Rubin,2012-05-23 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.42345,1
859320,morgan stanley other underwriters make million profit on facebook ipo wsj,https://www.benzinga.com/news/12/05/2613037/morgan-stanley-other-underwriters-make-100-million-profit-on-facebook-ipo-wsj,Eddie Staley,2012-05-23 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.7202,0
859321,social media outlook for wednesday may arba petm dell expr,https://www.benzinga.com/news/earnings/12/05/2612283/social-media-outlook-for-wednesday-may-23-arba-petm-dell-expr,Social Market Analytics,2012-05-23 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,0
859322,xlf youve seen better days,https://www.benzinga.com/news/global/12/05/2610431/xlf-youve-seen-better-days,Traders Huddle,2012-05-22 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.7202,0
859323,morgan stanley says followed same procedures for facebook ipo as other ipos cnbc,https://www.benzinga.com/media/cnbc/12/05/2610080/morgan-stanley-says-followed-same-procedures-for-facebook-ipo-as-other-ipos,Paul Quintaro,2012-05-22 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859324,massachusetts subpoenas morgan stanley over facebook ipo cnbc,https://www.benzinga.com/media/cnbc/12/05/2610014/massachusetts-subpoenas-morgan-stanley-over-facebook-ipo-cnbc,Paul Quintaro,2012-05-22 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,0
859325,sec may investigate morgan stanley on facebook ipo may have shared negative news cnbc citing reuters,https://www.benzinga.com/news/12/05/2608197/sec-may-investigate-morgan-stanley-on-facebook-ipo-may-have-shared-negative-news-,Paul Quintaro,2012-05-22 00:00:00,MS,1,1,0,1,0,0,1,0,0,0.3409,0
859326,morgan stanleys housing head leaving to start fund reuters,https://www.benzinga.com/news/12/05/2606934/morgan-stanleys-housing-head-leaving-to-start-fund-reuters,Paul Quintaro,2012-05-22 00:00:00,MS,1,2,1,0,0,0,1,1,1,0.5,1
859327,facebook now down as investors cut losses,https://www.benzinga.com/news/12/05/2606921/facebook-now-down-5-as-investors-cut-losses,Scott Rubin,2012-05-22 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.20705,0
859328,social media outlook for tuesday may dsw gain low blk,https://www.benzinga.com/news/earnings/12/05/2606810/social-media-outlook-for-tuesday-may-22-dsw-gain-low-blk,Social Market Analytics,2012-05-22 00:00:00,MS,1,1,0,1,0,0,1,1,1,0.6591,0
859329,goldmans odd luck with social media ipos,https://www.benzinga.com/news/12/05/2603909/goldmans-odd-luck-with-social-media-ipos,Gordon Wilcox,2012-05-21 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.58895,0
859330,facebook closes second day of trading down nearly ,https://www.benzinga.com/news/12/05/2603908/facebook-closes-second-day-of-trading-down-nearly-11,Paul Quintaro,2012-05-21 00:00:00,MS,1,1,1,0,1,1,1,1,1,0.5,0
859331,how the botched facebook ipo has created a shortterm opportunity in other social names,https://www.benzinga.com/trading-ideas/long-ideas/12/05/2603754/how-the-botched-facebook-ipo-has-created-a-short-term-opportu,Minyanville,2012-05-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.79295,1
859332,social media outlook for monday may h dva blk ms,https://www.benzinga.com/trading-ideas/long-ideas/12/05/2603697/social-media-outlook-for-monday-may-21-h-dva-blk-ms,Social Market Analytics,2012-05-21 00:00:00,MS,1,2,0,0,0,0,1,1,1,0.5,0
859333,facebook gets off to rocky start on technicals,https://www.benzinga.com/trading-ideas/long-ideas/12/05/2603639/facebook-gets-off-to-rocky-start-on-technicals,Ilir Shkurti,2012-05-21 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,1
859334,morgan stanley rises premarket on ubs upgrade,https://www.benzinga.com/analyst-ratings/analyst-color/12/05/2600748/morgan-stanley-rises-3-pre-market-on-ubs-upgrade,Charles Gross,2012-05-18 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,0
859335,ubs upgrades morgan stanley from neutral to buy lowers pt from to ,https://www.benzinga.com/analyst-ratings/upgrades/12/05/2600478/ubs-upgrades-morgan-stanley-from-neutral-to-buy-lowers-pt-fro,webmaster,2012-05-18 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.436,1
859336,update facebook runners are morgan stanley jpmorgan goldman sachs bank of america barclays and citi,https://www.benzinga.com/news/12/05/2599210/update-facebook-runners-are-morgan-stanley-jpmorgan-goldman-sachs-bank-of-america,Paul Quintaro,2012-05-17 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
859337,facbook ipo demand not what it seems,https://www.benzinga.com/trading-ideas/long-ideas/12/05/2598845/facbook-ipo-demand-not-what-it-seems,ETF Professor,2012-05-17 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.436,0
859338,bank of america merrill lynch and morgan stanley doling out facebook share to advisers who have until pm edt to allocate allotted shares to clients reuters citing sources,https://www.benzinga.com/news/12/05/2598805/bank-of-america-merrill-lynch-and-morgan-stanley-doling-out-facebook-share-to-adv,Eddie Staley,2012-05-17 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.76335,1
859339,option alert morgan stanley october call block trade contracts currently ,https://www.benzinga.com/markets/options/12/05/2590275/option-alert-morgan-stanley-october-17-call-block-trade-52-654-contrac,Charles Gross,2012-05-15 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,0
859340,option alert morgan stanley january call block trade contracts currently ,https://www.benzinga.com/markets/options/12/05/2589427/option-alert-morgan-stanley-january-2013-17-5-call-block-trade-7-500-c,Charles Gross,2012-05-15 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,0
859341,top largecap stocks in the investment brokeragenational industry with the lowest peg ratio,https://www.benzinga.com/trading-ideas/12/05/2587311/top-4-large-cap-stocks-in-the-investment-brokerage-national-industry-wit,Lisa Levin,2012-05-15 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.39885,0
859342,morgan stanley not likely to accelerate smith barney buyout morgan stanley gets right to boost stake to june wsj,https://www.benzinga.com/news/12/05/2586707/morgan-stanley-not-likely-to-accelerate-smith-barney-buyout-morgan-stanley-gets-r,Paul Quintaro,2012-05-14 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.70095,1
859343,eganjones has had concerns about jpmorgan chase for quite some time,https://www.benzinga.com/news/12/05/2581259/egan-jones-has-had-concerns-about-jpmorgan-chase-for-quite-some-time,Alex Shek,2012-05-11 00:00:00,MS,1,2,0,1,0,0,1,1,1,0.5,1
859344,option alert morgan stanley june call block trade contracts currently ,https://www.benzinga.com/markets/options/12/05/2581010/option-alert-morgan-stanley-june-17-call-block-trade-6-146-contracts-c,Charles Gross,2012-05-11 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,1
859345,jp morgan goldman sachs morgan stanley citigroup falling on jp morgan report,https://www.benzinga.com/news/12/05/2578771/jp-morgan-goldman-sachs-morgan-stanley-citigroup-falling-on-jp-morgan-report,Charles Gross,2012-05-10 00:00:00,MS,1,1,0,1,0,0,1,1,1,0.625,0
859346,zoe cruz said to liquidate hedge fund voras capital bloomberg,https://www.benzinga.com/news/12/05/2573610/zoe-cruz-said-to-liquidate-hedge-fund-voras-capital-bloomberg,Eddie Staley,2012-05-09 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,1
859347,how to get a piece of facebook,https://www.benzinga.com/general/topics/12/05/2569619/how-to-get-a-piece-of-facebook,Minyanville,2012-05-08 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859348,morgan stanley says it will need b in collateral if ratings are cut more,https://www.benzinga.com/news/12/05/2565672/morgan-stanley-says-it-will-need-3-4b-in-collateral-if-ratings-are-cut-more,Eddie Staley,2012-05-07 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.3634,0
859349,option alert morgan stanley june call block trade contracts currently ,https://www.benzinga.com/markets/options/12/05/2550918/option-alert-morgan-stanley-june-19-call-block-trade-10-000-contracts-,Charles Gross,2012-05-02 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,1
859350,finra fines morgan stanley m wells fargo m citigroup m ubs m,https://www.benzinga.com/news/12/05/2545979/finra-fines-morgan-stanley-1-75m-wells-fargo-2-1m-citigroup-2m-ubs-1-5m,Paul Quintaro,2012-05-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.625,0
859351,boston consulting says banks should cut city managers bank pay ratios should drop along with staff bloomberg,https://www.benzinga.com/news/12/04/2533154/boston-consulting-says-banks-should-cut-city-managers-20-30-bank-pay-ratios-shoul,Paul Quintaro,2012-04-26 00:00:00,MS,0,1,0,0,0,0,0,0,0,0.2213,0
859352,metlife sues morgan stanley over m in mtgebacked securities bloomberg,https://www.benzinga.com/news/12/04/2532789/metlife-sues-morgan-stanley-over-757m-in-mtge-backed-securities-bloomberg,Allie Wickman,2012-04-26 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.648,1
859353,sec charges former morgan stanley director with fraud,https://www.benzinga.com/news/12/04/2529783/sec-charges-former-morgan-stanley-director-with-fraud,Charles Gross,2012-04-25 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.1452,1
859354,option alert morgan stanley july call block trade contracts,https://www.benzinga.com/markets/options/12/04/2523102/option-alert-morgan-stanley-july-20-call-block-trade-10-000-contracts,Charles Gross,2012-04-24 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.41105,1
859355,morgan stanley ceo james gorman talks about smith barney plans on fox business network,https://www.benzinga.com/news/12/04/2512694/morgan-stanley-ceo-james-gorman-talks-about-smith-barney-plans-on-fox-business-ne,Scott Rubin,2012-04-19 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859356,morgan stanley up on strong q earnings,https://www.benzinga.com/intraday-update/12/04/2512336/morgan-stanley-up-1-6-on-strong-q1-earnings,Eddie Staley,2012-04-19 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.7553000000000001,1
859357,morgan stanleys gorman says he overpromised on return on equity goals,https://www.benzinga.com/news/12/04/2512271/morgan-stanleys-gorman-says-he-over-promised-on-return-on-equity-goals,Paul Quintaro,2012-04-19 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,0
859358,update morgan stanley says us economy rebounding more than people believe europe is moving toward better integration,https://www.benzinga.com/news/12/04/2512033/update-morgan-stanley-says-us-economy-rebounding-more-than-people-believe-europe-,Paul Quintaro,2012-04-19 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.7202,0
859359,update morgan stanley says none of firms funding has ratings triggers bank is looking to move derivatives into bank subsidiary,https://www.benzinga.com/news/12/04/2511728/update-morgan-stanley-says-none-of-firms-funding-has-ratings-triggers-bank-is-loo,Paul Quintaro,2012-04-19 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,1
859360,update morgan stanley says basel iii tier common ratio approaching ,https://www.benzinga.com/news/12/04/2511664/update-morgan-stanley-says-basel-iii-tier-1-common-ratio-approaching-10,Paul Quintaro,2012-04-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859361,update morgan stanley says basel tier common ratio was at end of q basel iii tier common ratio approaching ,https://www.benzinga.com/news/12/04/2511623/update-morgan-stanley-says-basel-3-tier-1-common-ratio-was-8-9-at-end-of-q1-basel,Paul Quintaro,2012-04-19 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,0
859362,morgan stanley sees basel tier common ratio ,https://www.benzinga.com/news/12/04/2511607/morgan-stanley-sees-basel-1-tier-1-common-ratio-13-2,Paul Quintaro,2012-04-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859363,earnings roundup,https://www.benzinga.com/news/earnings/12/04/2510864/earnings-roundup,Lisa Levin,2012-04-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859364,update morgan stanley posts upbeat q results,https://www.benzinga.com/news/earnings/12/04/2510553/update-morgan-stanley-posts-upbeat-q1-results,Lisa Levin,2012-04-19 00:00:00,MS,1,2,1,0,0,1,1,1,1,0.5,1
859365,dick bove ms earnings very strong bac mixed results capital markets very strong retail not so much similar to jpm,https://www.benzinga.com/analyst-ratings/analyst-color/12/04/2510519/dick-bove-ms-earnings-very-strong-bac-mixed-results-capi,Allie Wickman,2012-04-19 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.7987500000000001,0
859366,financial breakfast morning news summary for april ,https://www.benzinga.com/markets/bonds/12/04/2510517/financial-breakfast-morning-news-summary-for-april-19-2012,Allie Wickman,2012-04-19 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,0
859367,morgan stanley rises premarket on earnings beat currently ,https://www.benzinga.com/news/earnings/12/04/2510425/morgan-stanley-rises-7-pre-market-on-earnings-beat-currently-18-95,Charles Gross,2012-04-19 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,0
859368,morgan stanley reports q eps excluding dva vs est revenues b excluding dva vs b est,https://www.benzinga.com/news/earnings/12/04/2510424/morgan-stanley-reports-q1-eps-0-71-excluding-dva-vs-0-45-est-revenues-8-,webmaster,2012-04-19 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,0
859369,us stock futures up as investors await earnings,https://www.benzinga.com/news/12/04/2510155/us-stock-futures-up-as-investors-await-earnings,Monica Gerson,2012-04-19 00:00:00,MS,1,0,1,1,1,0,1,1,1,0.55135,0
859370,earnings scheduled for april ,https://www.benzinga.com/news/earnings/12/04/2509988/earnings-scheduled-for-april-19,Monica Gerson,2012-04-19 00:00:00,MS,1,2,0,0,1,0,1,1,1,0.5,1
859371,why would you build a startup,https://www.benzinga.com/general/entrepreneurship/12/04/2508166/why-would-you-build-a-startup,Louis Bedigian,2012-04-18 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859372,investing in the week ahead,https://www.benzinga.com/news/global/12/04/2497754/investing-in-the-week-ahead,Neal Goyal,2012-04-16 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859373,earnings expectations for the week of april gs msft mcd,https://www.benzinga.com/news/earnings/12/04/2497155/earnings-expectations-for-the-week-of-april-16-gs-msft-mcd,Nelson Hem,2012-04-15 00:00:00,MS,1,2,0,1,0,0,1,1,1,0.5,0
859374,treasuries advance on european debt worries stocks fall,https://www.benzinga.com/news/global/12/04/2496432/treasuries-advance-on-european-debt-worries-stocks-fall,LearnBonds,2012-04-13 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.23665000000000003,1
859375,chesapeake energy corporation announces three oil and gas asset monetization transactions for proceeds of b,https://www.benzinga.com/news/12/04/2481749/chesapeake-energy-corporation-announces-three-oil-and-gas-asset-monetization-tran,Eddie Staley,2012-04-09 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.7787,1
859376,option alert morgan stanley may call block trade contracts,https://www.benzinga.com/markets/options/12/04/2476356/option-alert-morgan-stanley-may-20-call-block-trade-5-182-contracts,Charles Gross,2012-04-05 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,1
859377,update morgan stanley says restatements and ethical lapses can cause clawbacks,https://www.benzinga.com/news/12/04/2476207/update-morgan-stanley-says-restatements-and-ethical-lapses-can-cause-clawbacks,Paul Quintaro,2012-04-05 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.7553000000000001,0
859378,update morgan stanley asks shareholders to approve m shares for compensation,https://www.benzinga.com/news/12/04/2475946/update-morgan-stanley-asks-shareholders-to-approve-50m-shares-for-compensation,Paul Quintaro,2012-04-05 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.648,0
859379,morgan stanley nominates kleinfield for board of directors says james hance wont stand for reelection,https://www.benzinga.com/news/12/04/2475901/morgan-stanley-nominates-kleinfield-for-board-of-directors-says-james-hance-wont-,Paul Quintaro,2012-04-05 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859380,update morgan stanley expands clawbacks to include all longterm pay,https://www.benzinga.com/news/12/04/2475885/update-morgan-stanley-expands-clawbacks-to-include-all-long-term-pay,Paul Quintaro,2012-04-05 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859381,morgan stanley says firm didnt fully meet all of our priorities,https://www.benzinga.com/news/12/04/2475877/morgan-stanley-says-firm-didnt-fully-meet-all-of-our-priorities,Paul Quintaro,2012-04-05 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859382,bonds and stocks both fall after fomc minutes treasuries down sharply,https://www.benzinga.com/news/global/12/04/2470653/bonds-and-stocks-both-fall-after-fomc-minutes-treasuries-down-sharply,LearnBonds,2012-04-03 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.61315,1
859383,fixed income allocation places to put your cash now,https://www.benzinga.com/general/psychology/12/04/2469848/fixed-income-allocation-7-places-to-put-your-cash-now,Minyanville,2012-04-03 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859384,etfs for q earnings reports oih iai soil,https://www.benzinga.com/news/earnings/12/04/2469785/etfs-for-q1-earnings-reports-oih-iai-soil,ETF Professor,2012-04-03 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859385,morgan stanley fed reach deal on saxon assets,https://www.benzinga.com/news/12/04/2469079/morgan-stanley-fed-reach-deal-on-saxon-assets,Paul Quintaro,2012-04-03 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,0
859386,ubs maintains morgan stanley at neutral raises pt from to ,https://www.benzinga.com/analyst-ratings/price-target/12/04/2465517/ubs-maintains-morgan-stanley-at-neutral-raises-pt-from-19,webmaster,2012-04-02 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,1
